Day_Name,Range_Pips_mean,Range_Pips_std,Body_Pips_mean,Bullish_Ratio
Thursday,673.1662218820711,113302.09829191687,9.45918740849195,0.4905829894848929
Friday,21.79854826546003,17.25177332974253,10.583743401206613,0.49090309200603316
Wednesday,19.01701599380886,15.508214076290653,9.239826518766936,0.49464723332903393
Tuesday,18.358654838709672,14.300748941956622,8.944219354838703,0.49196774193548387
Monday,16.909892144759922,13.057206747883704,8.254551361185102,0.4903515041257878
Sunday,13.81974113674733,11.489321223824348,6.89236916150815,0.4912774338773213
Saturday,0.0,0.0,0.0,0.0
